at_index,sr_index,at_year,sr_year,NHT_distance,NHT_class,AHT_distance,AHT_class,NHT_at_ph,NHT_sr_ph,AHT_at_ph,AHT_sr_ph
8,422,2016,2019,1.0,0,,,egg,egg,,
8,1010,2016,2018,2.0,1,,,egg,cell,,
8,659,2016,2018,1.0,0,,,egg,cell,,
8,13,2016,2018,3.377551020408163,1,,,egg,,,
8,302,2016,2016,1.25,0,,,egg,egg,,
8,411,2016,2016,6.0,1,,,egg,cell,,
8,86,2016,2016,1.5172413793103448,0,,,egg,cell,,
8,1011,2016,2016,4.5,1,,,egg,,,
8,87,2016,2016,2.0,1,,,egg,cell,,
8,1752,2016,2019,3.0,1,,,egg,egg,,
8,8,2016,2016,0.425531914893617,0,0.0,0.0,egg,egg,egg,egg
8,59,2016,2019,4.479166666666667,1,2.1979166666666665,1.0,egg,egg,egg,egg
8,55,2016,2021,5.0,1,,,egg,cell,,
8,88,2016,2014,3.0416666666666665,1,2.5833333333333335,1.0,egg,cell,egg,cell
8,14,2016,2017,3.3902439024390243,1,1.7073170731707317,0.0,egg,egg,egg,egg
8,92,2016,2013,2.0,1,2.5,1.0,egg,cell,egg,cell
8,604,2016,2020,4.166666666666667,1,2.375,1.0,egg,,egg,egg
5356,85,2016,2017,1.0,0,,,egg,cell,,
5356,91,2016,2014,0.5,0,,,egg,,,
5356,87,2016,2016,0.0,0,,,egg,cell,,
5356,88,2016,2014,2.0,1,,,egg,cell,,
5356,92,2016,2013,2.0,1,,,egg,cell,,
5357,10,2018,2017,3.0,1,,,egg,cell,,
5357,85,2018,2017,2.0,1,,,egg,cell,,
5357,6,2018,2014,2.0,1,,,egg,cell,,
5357,11,2018,2018,1.0,0,,,egg,cell,,
5357,86,2018,2016,3.0,1,,,egg,cell,,
5357,8,2018,2016,2.0,1,,,egg,egg,,
5357,14,2018,2017,2.0,1,,,egg,egg,,
5358,91,2014,2014,1.5,0,,,egg,,,
5358,6,2014,2014,0.5,0,,,egg,,,
5358,1042,2014,2014,1.0,0,,,egg,,,
5358,211,2014,2014,4.0,1,,,egg,cell,,
5358,34,2014,2013,3.0,1,,,egg,cell,,
5358,88,2014,2014,3.0,1,,,egg,,,
5358,92,2014,2013,3.0,1,,,egg,,,
5358,21,2014,2012,6.0,1,,,egg,egg,,
5359,42,2008,2007,2.0,1,,,cell,egg,,
5359,187,2008,2008,1.0,0,,,cell,egg,,
5359,103,2008,2007,1.0,0,,,cell,egg,,
5359,109,2008,2005,2.0,1,,,cell,egg,,
5360,85,2016,2017,1.0,0,,,egg,cell,,
5360,91,2016,2014,0.5,0,,,egg,,,
5360,6,2016,2014,1.0,0,,,egg,cell,,
5360,302,2016,2016,2.0,1,,,egg,,,
5360,86,2016,2016,0.0,0,,,egg,cell,,
5360,87,2016,2016,1.0,0,,,egg,cell,,
5360,88,2016,2014,2.0,1,,,egg,cell,,
5360,92,2016,2013,2.0,1,,,egg,cell,,
5361,121,2024,2023,2.0,1,,,cell,cell,,
5361,25,2024,2023,3.0,1,,,cell,egg,,
5361,26,2024,2022,4.0,1,,,cell,cell,,
5361,27,2024,2023,2.0,1,,,cell,cell,,
5361,122,2024,2023,2.0,1,,,cell,cell,,
5361,28,2024,2024,4.0,1,,,cell,cell,,
5361,29,2024,2023,4.0,1,,,cell,cell,,
5362,4,2019,2018,3.0,1,,,cell,cell,,
5362,6,2019,2014,2.0,1,,,cell,cell,,
5362,7,2019,2017,4.0,1,,,cell,cell,,
5362,11,2019,2018,1.0,0,,,cell,cell,,
5362,13,2019,2018,0.0,0,,,cell,cell,,
5362,8,2019,2016,4.0,1,,,cell,egg,,
5362,14,2019,2017,5.0,1,,,cell,egg,,
5363,16,2013,2011,3.0,1,,,cell,cell,,
5363,17,2013,2012,5.0,1,,,cell,egg,,
5363,18,2013,2010,4.0,1,,,cell,egg,,
5363,19,2013,2009,4.0,1,,,cell,egg,,
5363,20,2013,2011,3.0,1,,,cell,cell,,
5363,21,2013,2012,4.0,1,,,cell,egg,,
5363,22,2013,2009,5.0,1,,,cell,egg,,
5363,23,2013,2011,4.5,1,,,cell,,,
5364,4,2019,2018,4.0,1,,,cell,cell,,
5364,6,2019,2014,2.0,1,,,cell,cell,,
5364,7,2019,2017,3.0,1,,,cell,cell,,
5364,11,2019,2018,1.0,0,,,cell,cell,,
5364,13,2019,2018,1.0,0,,,cell,cell,,
5364,8,2019,2016,4.0,1,,,cell,egg,,
5364,14,2019,2017,5.0,1,,,cell,egg,,
5365,50,2023,2022,4.0,1,,,cell,cell,,
5365,51,2023,2021,3.0,1,,,cell,egg,,
5365,52,2023,2022,1.0,0,,,cell,cell,,
5365,53,2023,2021,3.0,1,,,cell,,,
5365,54,2023,2022,2.0,1,,,cell,cell,,
5365,55,2023,2021,2.0,1,,,cell,cell,,
5365,56,2023,2022,1.0,0,,,cell,cell,,
5366,10,2019,2017,2.0,1,,,cell,cell,,
5366,4,2019,2018,3.0,1,,,cell,cell,,
5366,5,2019,2019,3.0,1,,,cell,egg,,
5366,6,2019,2014,1.0,0,,,cell,cell,,
5366,7,2019,2017,4.0,1,,,cell,,,
5366,11,2019,2018,0.0,0,,,cell,cell,,
5366,13,2019,2018,2.0,1,,,cell,cell,,
5366,8,2019,2016,1.0,0,,,cell,egg,,
5366,59,2019,2019,2.0,1,,,cell,egg,,
5367,65,1993,1992,1.3535249397817013,0,,,unknown,unknown,,
5367,67,1993,1995,5.192645077942395,1,,,unknown,unknown,,
5367,68,1993,1993,3.777607578663552,1,,,unknown,unknown,,
5367,69,1993,1990,3.09672065794386,1,,,unknown,unknown,,
5367,233,1993,1994,4.584962500721156,1,,,unknown,unknown,,
5367,70,1993,1991,6.0,1,,,unknown,unknown,,
5367,71,1993,1995,5.222392421336448,1,,,unknown,unknown,,
5367,73,1993,1994,6.2630344058337934,1,,,unknown,unknown,,
5367,1828,1993,1993,1.557655154725421,0,,,unknown,unknown,,
5367,76,1993,1993,1.8718951742523147,0,,,unknown,unknown,,
5368,65,1993,1992,2.1608798618393052,1,,,unknown,unknown,,
5368,67,1993,1995,2.415037499278844,1,,,unknown,unknown,,
5368,68,1993,1993,1.584962500721156,0,,,unknown,unknown,,
5368,69,1993,1990,5.707218250772154,1,,,unknown,unknown,,
5368,233,1993,1994,2.584962500721156,1,,,unknown,unknown,,
5368,70,1993,1991,7.0,1,,,unknown,unknown,,
5368,71,1993,1995,3.222392421336448,1,,,unknown,unknown,,
5368,73,1993,1994,3.777607578663552,1,,,unknown,unknown,,
5368,1828,1993,1993,2.557655154725421,1,,,unknown,unknown,,
5369,1,2022,2020,2.0,1,,,cell,cell,,
5369,61,2022,2020,4.0,1,,,cell,cell,,
5369,2,2022,2020,4.0,1,,,cell,egg,,
5369,51,2022,2021,1.0,0,,,cell,egg,,
5369,3,2022,2019,2.0,1,,,cell,cell,,
5369,153,2022,2021,1.0,0,,,cell,cell,,
5369,7,2022,2017,4.0,1,,,cell,cell,,
5369,53,2022,2021,1.5,0,,,cell,,,
5369,614,2022,2021,2.0,1,,,cell,egg,,
5369,54,2022,2022,0.0,0,,,cell,cell,,
5369,55,2022,2021,1.0,0,,,cell,cell,,
5370,16,2012,2011,2.0,1,,,cell,cell,,
5370,278,2012,2011,3.0,1,,,cell,cell,,
5370,43,2012,2011,3.0,1,,,cell,cell,,
5370,18,2012,2010,4.0,1,,,cell,egg,,
5370,279,2012,2011,2.0,1,,,cell,cell,,
5370,19,2012,2009,3.0,1,,,cell,egg,,
5370,20,2012,2011,3.0,1,,,cell,cell,,
5370,22,2012,2009,4.0,1,,,cell,egg,,
5370,23,2012,2011,5.0,1,,,cell,egg,,
5371,1,2022,2020,0.0,0,,,cell,cell,,
5371,61,2022,2020,3.0,1,,,cell,cell,,
5371,2,2022,2020,2.0,1,,,cell,egg,,
5371,51,2022,2021,1.0,0,,,cell,egg,,
5371,3,2022,2019,2.0,1,,,cell,cell,,
5371,153,2022,2021,0.0,0,,,cell,cell,,
5371,7,2022,2017,2.0,1,,,cell,cell,,
5371,55,2022,2021,0.0,0,,,cell,cell,,
5372,32,2015,2013,3.0,1,,,cell,egg,,
5372,91,2015,2014,1.0,0,,,cell,egg,,
5372,6,2015,2014,1.0,0,,,cell,cell,,
5372,211,2015,2014,0.0,0,,,cell,cell,,
5372,19,2015,2009,1.0,0,,,cell,egg,,
5372,34,2015,2013,1.0,0,,,cell,cell,,
5372,88,2015,2014,1.5,0,,,cell,,,
5372,92,2015,2013,2.0,1,,,cell,,,
5372,21,2015,2012,2.0,1,,,cell,egg,,
5373,32,2015,2013,3.0,1,,,cell,egg,,
5373,91,2015,2014,1.0,0,,,cell,egg,,
5373,6,2015,2014,1.0,0,,,cell,cell,,
5373,211,2015,2014,0.0,0,,,cell,cell,,
5373,19,2015,2009,1.0,0,,,cell,egg,,
5373,34,2015,2013,1.0,0,,,cell,cell,,
5373,88,2015,2014,1.5,0,,,cell,,,
5373,92,2015,2013,2.0,1,,,cell,,,
5373,21,2015,2012,2.0,1,,,cell,egg,,
5374,31,2014,2013,4.0,1,,,cell,egg,,
5374,32,2014,2013,3.0,1,,,cell,egg,,
5374,18,2014,2010,5.0,1,,,cell,egg,,
5374,19,2014,2009,4.0,1,,,cell,egg,,
5374,34,2014,2013,2.0,1,,,cell,cell,,
5374,35,2014,2013,4.0,1,,,cell,egg,,
5374,20,2014,2011,4.0,1,,,cell,cell,,
5374,21,2014,2012,4.0,1,,,cell,egg,,
5374,23,2014,2011,3.0,1,,,cell,cell,,
5375,61,2022,2020,3.0,1,,,cell,cell,,
5375,2,2022,2020,3.0,1,,,cell,egg,,
5375,50,2022,2022,0.0,0,,,cell,cell,,
5375,51,2022,2021,1.0,0,,,cell,egg,,
5375,52,2022,2022,1.0,0,,,cell,cell,,
5375,53,2022,2021,1.5,0,,,cell,,,
5375,62,2022,2022,1.0,0,,,cell,cell,,
5375,54,2022,2022,1.0,0,,,cell,cell,,
5375,55,2022,2021,2.0,1,,,cell,cell,,
5375,56,2022,2022,2.0,1,,,cell,cell,,
5376,61,2023,2020,3.0,1,,,cell,cell,,
5376,2,2023,2020,4.0,1,,,cell,egg,,
5376,50,2023,2022,1.0,0,,,cell,cell,,
5376,51,2023,2021,1.0,0,,,cell,egg,,
5376,52,2023,2022,1.0,0,,,cell,cell,,
5376,53,2023,2021,2.5,1,,,cell,,,
5376,62,2023,2022,2.0,1,,,cell,cell,,
5376,54,2023,2022,1.0,0,,,cell,cell,,
5376,55,2023,2021,1.0,0,,,cell,cell,,
5376,56,2023,2022,2.0,1,,,cell,cell,,
5377,61,2022,2020,4.0,1,,,cell,cell,,
5377,2,2022,2020,4.0,1,,,cell,egg,,
5377,50,2022,2022,1.0,0,,,cell,cell,,
5377,51,2022,2021,2.0,1,,,cell,egg,,
5377,52,2022,2022,2.0,1,,,cell,cell,,
5377,53,2022,2021,2.5,1,,,cell,,,
5377,62,2022,2022,2.0,1,,,cell,cell,,
5377,54,2022,2022,2.0,1,,,cell,cell,,
5377,55,2022,2021,3.0,1,,,cell,cell,,
5377,56,2022,2022,3.0,1,,,cell,cell,,
5378,61,2022,2020,0.0,0,,,cell,cell,,
5378,2,2022,2020,2.0,1,,,cell,egg,,
5378,50,2022,2022,2.0,1,,,cell,cell,,
5378,51,2022,2021,1.0,0,,,cell,egg,,
5378,52,2022,2022,3.0,1,,,cell,cell,,
5378,53,2022,2021,1.0,0,,,cell,,,
5378,62,2022,2022,3.0,1,,,cell,cell,,
5378,54,2022,2022,2.0,1,,,cell,cell,,
5378,55,2022,2021,1.0,0,,,cell,cell,,
5378,56,2022,2022,0.0,0,,,cell,cell,,
5379,61,2023,2020,3.0,1,,,cell,cell,,
5379,2,2023,2020,3.0,1,,,cell,egg,,
5379,50,2023,2022,1.0,0,,,cell,cell,,
5379,51,2023,2021,2.0,1,,,cell,egg,,
5379,52,2023,2022,2.0,1,,,cell,cell,,
5379,53,2023,2021,1.5,0,,,cell,,,
5379,62,2023,2022,2.0,1,,,cell,cell,,
5379,54,2023,2022,2.0,1,,,cell,cell,,
5379,55,2023,2021,2.0,1,,,cell,cell,,
5379,56,2023,2022,2.0,1,,,cell,cell,,
5380,61,2022,2020,4.0,1,,,cell,cell,,
5380,2,2022,2020,4.0,1,,,cell,egg,,
5380,50,2022,2022,1.0,0,,,cell,cell,,
5380,51,2022,2021,2.0,1,,,cell,egg,,
5380,53,2022,2021,3.0,1,,,cell,,,
5380,62,2022,2022,1.0,0,,,cell,cell,,
5380,54,2022,2022,1.0,0,,,cell,cell,,
5380,55,2022,2021,2.0,1,,,cell,cell,,
5380,56,2022,2022,2.0,1,,,cell,cell,,
5381,61,2022,2020,4.0,1,,,cell,cell,,
5381,2,2022,2020,2.0,1,,,cell,egg,,
5381,50,2022,2022,4.0,1,,,cell,cell,,
5381,51,2022,2021,3.0,1,,,cell,egg,,
5381,53,2022,2021,2.5,1,,,cell,,,
5381,62,2022,2022,3.0,1,,,cell,cell,,
5381,54,2022,2022,3.0,1,,,cell,cell,,
5381,55,2022,2021,2.0,1,,,cell,cell,,
5381,56,2022,2022,1.0,0,,,cell,cell,,
5382,61,2022,2020,3.0,1,,,cell,cell,,
5382,2,2022,2020,2.0,1,,,cell,egg,,
5382,50,2022,2022,4.0,1,,,cell,cell,,
5382,51,2022,2021,3.0,1,,,cell,egg,,
5382,53,2022,2021,2.0,1,,,cell,,,
5382,62,2022,2022,3.0,1,,,cell,cell,,
5382,54,2022,2022,3.0,1,,,cell,cell,,
5382,55,2022,2021,1.0,0,,,cell,cell,,
5382,56,2022,2022,1.0,0,,,cell,cell,,
5383,61,2022,2020,4.0,1,,,cell,cell,,
5383,2,2022,2020,2.0,1,,,cell,egg,,
5383,50,2022,2022,5.0,1,,,cell,cell,,
5383,51,2022,2021,3.0,1,,,cell,egg,,
5383,53,2022,2021,2.5,1,,,cell,,,
5383,62,2022,2022,3.0,1,,,cell,cell,,
5383,54,2022,2022,3.0,1,,,cell,cell,,
5383,55,2022,2021,2.0,1,,,cell,cell,,
5383,56,2022,2022,1.0,0,,,cell,cell,,
5384,61,2022,2020,3.0,1,,,cell,cell,,
5384,2,2022,2020,2.0,1,,,cell,egg,,
5384,50,2022,2022,4.0,1,,,cell,cell,,
5384,51,2022,2021,3.0,1,,,cell,egg,,
5384,53,2022,2021,2.5,1,,,cell,,,
5384,62,2022,2022,3.0,1,,,cell,cell,,
5384,54,2022,2022,3.0,1,,,cell,cell,,
5384,55,2022,2021,2.0,1,,,cell,cell,,
5384,56,2022,2022,1.0,0,,,cell,cell,,
5385,61,2022,2020,4.0,1,,,cell,cell,,
5385,2,2022,2020,3.0,1,,,cell,egg,,
5385,50,2022,2022,5.0,1,,,cell,cell,,
5385,51,2022,2021,3.0,1,,,cell,egg,,
5385,53,2022,2021,2.5,1,,,cell,,,
5385,62,2022,2022,4.0,1,,,cell,cell,,
5385,54,2022,2022,3.0,1,,,cell,cell,,
5385,55,2022,2021,2.0,1,,,cell,cell,,
5385,56,2022,2022,1.0,0,,,cell,cell,,
5386,61,2022,2020,4.0,1,,,cell,cell,,
5386,2,2022,2020,2.0,1,,,cell,egg,,
5386,50,2022,2022,5.0,1,,,cell,cell,,
5386,51,2022,2021,3.0,1,,,cell,egg,,
5386,53,2022,2021,2.5,1,,,cell,,,
5386,62,2022,2022,3.0,1,,,cell,cell,,
5386,54,2022,2022,3.0,1,,,cell,cell,,
5386,55,2022,2021,1.0,0,,,cell,cell,,
5386,56,2022,2022,1.0,0,,,cell,cell,,
5387,32,2016,2013,4.0,1,,,cell,egg,,
5387,91,2016,2014,1.0,0,,,cell,,,
5387,6,2016,2014,1.0,0,,,cell,cell,,
5387,211,2016,2014,5.0,1,,,cell,cell,,
5387,34,2016,2013,3.0,1,,,cell,cell,,
5387,88,2016,2014,1.5,0,,,cell,,,
5387,92,2016,2013,3.0,1,,,cell,,,
5387,21,2016,2012,4.0,1,,,cell,egg,,
5388,50,2024,2022,2.0,1,,,cell,cell,,
5388,51,2024,2021,1.0,0,,,cell,egg,,
5388,26,2024,2022,2.0,1,,,cell,cell,,
5388,55,2024,2021,1.0,0,,,cell,cell,,
5388,169,2024,2022,2.0,1,,,cell,cell,,
5388,56,2024,2022,1.0,0,,,cell,cell,,
5389,32,2014,2013,3.0,1,,,cell,egg,,
5389,155,2014,2014,1.0,0,,,cell,cell,,
5389,34,2014,2013,2.0,1,,,cell,cell,,
5389,35,2014,2013,3.0,1,,,cell,egg,,
5389,156,2014,2013,2.0,1,,,cell,egg,,
5389,200,2014,2013,2.0,1,,,cell,egg,,
5389,88,2014,2014,2.0,1,,,cell,cell,,
5389,21,2014,2012,3.0,1,,,cell,egg,,
5389,23,2014,2011,3.0,1,,,cell,cell,,
5390,6,2019,2014,3.0,1,,,cell,cell,,
5390,7,2019,2017,4.0,1,,,cell,egg,,
5390,11,2019,2018,0.0,0,,,cell,cell,,
5390,13,2019,2018,2.0,1,,,cell,cell,,
5390,14,2019,2017,5.0,1,,,cell,egg,,
5391,61,2023,2020,3.0,1,,,cell,cell,,
5391,2,2023,2020,4.0,1,,,cell,egg,,
5391,50,2023,2022,2.0,1,,,cell,cell,,
5391,51,2023,2021,1.0,0,,,cell,egg,,
5391,52,2023,2022,2.0,1,,,cell,cell,,
5391,53,2023,2021,2.5,1,,,cell,,,
5391,62,2023,2022,2.0,1,,,cell,cell,,
5391,54,2023,2022,1.0,0,,,cell,cell,,
5391,55,2023,2021,2.0,1,,,cell,cell,,
5391,56,2023,2022,2.0,1,,,cell,cell,,
5392,4,2020,2018,0.0,0,,,cell,cell,,
5392,5,2020,2019,3.5,1,,,cell,,,
5392,6,2020,2014,3.0,1,,,cell,cell,,
5392,7,2020,2017,1.5,0,,,cell,,,
5392,11,2020,2018,3.0,1,,,cell,cell,,
5392,13,2020,2018,4.0,1,,,cell,cell,,
5392,8,2020,2016,2.0,1,,,cell,egg,,
5392,59,2020,2019,4.0,1,,,cell,egg,,
5393,32,2016,2013,4.0,1,,,egg,egg,,
5393,91,2016,2014,1.5,0,,,egg,,,
5393,6,2016,2014,0.0,0,,,egg,cell,,
5393,211,2016,2014,4.0,1,,,egg,cell,,
5393,34,2016,2013,3.0,1,,,egg,cell,,
5393,88,2016,2014,3.0,1,,,egg,,,
5393,92,2016,2013,3.0,1,,,egg,,,
5394,91,2017,2014,2.5,1,,,cell,,,
5394,6,2017,2014,2.0,1,,,cell,cell,,
5394,86,2017,2016,1.0,0,,,cell,cell,,
5394,87,2017,2016,1.0,0,,,cell,cell,,
5394,34,2017,2013,5.0,1,,,cell,cell,,
5394,88,2017,2014,2.0,1,,,cell,,,
5394,92,2017,2013,2.5,1,,,cell,,,
5394,21,2017,2012,6.0,1,,,cell,egg,,
5395,91,2017,2014,5.0,1,,,cell,cell,,
5395,6,2017,2014,4.0,1,,,cell,cell,,
5395,86,2017,2016,4.0,1,,,cell,cell,,
5395,87,2017,2016,3.0,1,,,cell,cell,,
5396,32,2015,2013,7.0,1,,,cell,egg,,
5396,91,2015,2014,1.0,0,,,cell,egg,,
5396,6,2015,2014,2.0,1,,,cell,cell,,
5396,211,2015,2014,0.0,0,,,cell,cell,,
5396,19,2015,2009,2.0,1,,,cell,egg,,
5396,34,2015,2013,1.0,0,,,cell,cell,,
5396,88,2015,2014,1.5,0,,,cell,,,
5396,92,2015,2013,2.0,1,,,cell,,,
5396,21,2015,2012,3.0,1,,,cell,egg,,
5397,50,2024,2022,2.0,1,,,cell,cell,,
5397,51,2024,2021,1.0,0,,,cell,egg,,
5397,26,2024,2022,2.0,1,,,cell,cell,,
5397,55,2024,2021,1.0,0,,,cell,cell,,
5397,169,2024,2022,2.0,1,,,cell,cell,,
5397,56,2024,2022,2.0,1,,,cell,cell,,
5398,4,2020,2018,0.0,0,,,cell,cell,,
5398,5,2020,2019,3.5,1,,,cell,,,
5398,6,2020,2014,3.0,1,,,cell,cell,,
5398,7,2020,2017,2.0,1,,,cell,,,
5398,8,2020,2016,2.0,1,,,cell,egg,,
5398,59,2020,2019,5.0,1,,,cell,egg,,
5399,176,2005,2004,3.0,1,,,cell,egg,,
5399,260,2005,1999,6.0,1,,,cell,unknown,,
5399,261,2005,2004,3.0,1,,,cell,cell,,
5399,518,2005,2004,3.0,1,,,cell,egg,,
5399,519,2005,2004,4.0,1,,,cell,unknown,,
5399,262,2005,2003,4.0,1,,,cell,unknown,,
5400,4,2020,2018,0.0,0,,,cell,cell,,
5400,5,2020,2019,4.0,1,,,cell,,,
5400,7,2020,2017,2.0,1,,,cell,,,
5400,8,2020,2016,3.0,1,,,cell,egg,,
5400,59,2020,2019,5.0,1,,,cell,egg,,
5401,4,2020,2018,0.0,0,,,cell,cell,,
5401,5,2020,2019,4.0,1,,,cell,,,
5401,6,2020,2014,3.0,1,,,cell,cell,,
5401,7,2020,2017,2.0,1,,,cell,,,
5401,8,2020,2016,2.0,1,,,cell,egg,,
5401,59,2020,2019,5.0,1,,,cell,egg,,
5402,61,2023,2020,3.0,1,,,cell,cell,,
5402,2,2023,2020,3.0,1,,,cell,egg,,
5402,50,2023,2022,2.0,1,,,cell,cell,,
5402,51,2023,2021,1.0,0,,,cell,egg,,
5402,52,2023,2022,2.0,1,,,cell,cell,,
5402,53,2023,2021,2.0,1,,,cell,,,
5402,62,2023,2022,2.0,1,,,cell,cell,,
5402,54,2023,2022,1.0,0,,,cell,cell,,
5402,55,2023,2021,1.0,0,,,cell,cell,,
5402,56,2023,2022,2.0,1,,,cell,cell,,
5403,50,2023,2022,2.0,1,,,cell,cell,,
5403,51,2023,2021,1.0,0,,,cell,egg,,
5403,26,2023,2022,2.0,1,,,cell,cell,,
5403,55,2023,2021,1.0,0,,,cell,cell,,
5403,169,2023,2022,2.0,1,,,cell,cell,,
5403,56,2023,2022,1.0,0,,,cell,cell,,
5404,4,2020,2018,0.0,0,,,cell,cell,,
5404,5,2020,2019,4.0,1,,,cell,,,
5404,6,2020,2014,3.0,1,,,cell,cell,,
5404,7,2020,2017,2.0,1,,,cell,,,
5404,13,2020,2018,3.0,1,,,cell,cell,,
5404,8,2020,2016,2.0,1,,,cell,egg,,
5404,59,2020,2019,4.0,1,,,cell,egg,,
5405,31,2014,2013,2.0,1,,,cell,egg,,
5405,32,2014,2013,2.0,1,,,cell,egg,,
5405,18,2014,2010,4.0,1,,,cell,egg,,
5405,33,2014,2012,1.5,0,,,cell,,,
5405,19,2014,2009,3.0,1,,,cell,egg,,
5405,34,2014,2013,2.0,1,,,cell,cell,,
5405,35,2014,2013,2.0,1,,,cell,egg,,
5405,20,2014,2011,3.0,1,,,cell,cell,,
5405,21,2014,2012,3.0,1,,,cell,egg,,
5405,23,2014,2011,3.0,1,,,cell,cell,,
5406,4,2020,2018,0.0,0,,,cell,cell,,
5406,5,2020,2019,3.5,1,,,cell,,,
5406,6,2020,2014,3.0,1,,,cell,cell,,
5406,7,2020,2017,1.5,0,,,cell,,,
5406,8,2020,2016,2.0,1,,,cell,egg,,
5406,59,2020,2019,4.0,1,,,cell,egg,,
5407,50,2024,2022,2.0,1,,,cell,cell,,
5407,51,2024,2021,1.0,0,,,cell,egg,,
5407,26,2024,2022,3.0,1,,,cell,cell,,
5407,55,2024,2021,2.0,1,,,cell,cell,,
5407,169,2024,2022,3.0,1,,,cell,cell,,
5407,56,2024,2022,2.0,1,,,cell,cell,,
5408,32,2014,2013,5.0,1,,,cell,egg,,
5408,155,2014,2014,1.0,0,,,cell,cell,,
5408,34,2014,2013,3.0,1,,,cell,cell,,
5408,156,2014,2013,4.0,1,,,cell,egg,,
5408,88,2014,2014,1.5,0,,,cell,,,
5408,92,2014,2013,2.0,1,,,cell,,,
5408,21,2014,2012,5.0,1,,,cell,egg,,
5408,23,2014,2011,5.0,1,,,cell,cell,,
5409,1,2021,2020,0.0,0,,,cell,cell,,
5409,61,2021,2020,3.0,1,,,cell,cell,,
5409,2,2021,2020,3.0,1,,,cell,egg,,
5409,51,2021,2021,1.0,0,,,cell,egg,,
5409,3,2021,2019,2.0,1,,,cell,cell,,
5409,153,2021,2021,0.0,0,,,cell,cell,,
5409,7,2021,2017,2.0,1,,,cell,cell,,
5409,55,2021,2021,0.0,0,,,cell,cell,,
5410,50,2023,2022,1.0,0,,,cell,cell,,
5410,51,2023,2021,0.0,0,,,cell,egg,,
5410,26,2023,2022,0.0,0,,,cell,cell,,
5410,55,2023,2021,0.0,0,,,cell,cell,,
5410,169,2023,2022,1.0,0,,,cell,cell,,
5410,56,2023,2022,1.0,0,,,cell,cell,,
5411,32,2015,2013,3.0,1,,,cell,egg,,
5411,91,2015,2014,1.0,0,,,cell,egg,,
5411,6,2015,2014,3.0,1,,,cell,cell,,
5411,211,2015,2014,0.0,0,,,cell,cell,,
5411,19,2015,2009,2.0,1,,,cell,egg,,
5411,34,2015,2013,1.0,0,,,cell,cell,,
5411,88,2015,2014,1.5,0,,,cell,,,
5411,92,2015,2013,3.0,1,,,cell,,,
5411,21,2015,2012,2.0,1,,,cell,egg,,
5412,50,2024,2022,2.0,1,,,cell,cell,,
5412,51,2024,2021,1.0,0,,,cell,egg,,
5412,26,2024,2022,3.0,1,,,cell,unknown,,
5412,27,2024,2023,1.0,0,,,cell,cell,,
5412,55,2024,2021,2.0,1,,,cell,cell,,
5412,169,2024,2022,2.0,1,,,cell,cell,,
5412,29,2024,2023,3.0,1,,,cell,cell,,
5412,56,2024,2022,1.0,0,,,cell,cell,,
5413,32,2015,2013,3.0,1,,,cell,egg,,
5413,91,2015,2014,1.0,0,,,cell,egg,,
5413,6,2015,2014,2.0,1,,,cell,cell,,
5413,211,2015,2014,0.0,0,,,cell,cell,,
5413,19,2015,2009,2.0,1,,,cell,egg,,
5413,34,2015,2013,1.0,0,,,cell,cell,,
5413,88,2015,2014,1.5,0,,,cell,,,
5413,92,2015,2013,2.0,1,,,cell,,,
5413,21,2015,2012,2.0,1,,,cell,egg,,
5414,16,2013,2011,3.0,1,,,cell,cell,,
5414,17,2013,2012,5.0,1,,,cell,egg,,
5414,18,2013,2010,5.0,1,,,cell,egg,,
5414,20,2013,2011,3.0,1,,,cell,cell,,
5414,21,2013,2012,3.0,1,,,cell,egg,,
5414,22,2013,2009,5.0,1,,,cell,egg,,
5414,23,2013,2011,3.5,1,,,cell,,,
5415,50,2024,2022,2.0,1,,,cell,cell,,
5415,51,2024,2021,1.0,0,,,cell,egg,,
5415,26,2024,2022,3.0,1,,,cell,unknown,,
5415,27,2024,2023,1.0,0,,,cell,cell,,
5415,55,2024,2021,3.0,1,,,cell,cell,,
5415,169,2024,2022,2.0,1,,,cell,cell,,
5415,29,2024,2023,3.0,1,,,cell,cell,,
5415,56,2024,2022,2.0,1,,,cell,cell,,
5416,10,2020,2017,2.0,1,,,cell,cell,,
5416,4,2020,2018,0.0,0,,,cell,cell,,
5416,6,2020,2014,0.0,0,,,cell,cell,,
5416,7,2020,2017,1.5,0,,,cell,,,
5416,11,2020,2018,2.0,1,,,cell,cell,,
5416,13,2020,2018,4.0,1,,,cell,cell,,
5416,8,2020,2016,1.0,0,,,cell,egg,,
5416,59,2020,2019,5.0,1,,,cell,egg,,
5417,50,2024,2022,4.0,1,,,cell,cell,,
5417,51,2024,2021,3.0,1,,,cell,egg,,
5417,26,2024,2022,5.0,1,,,cell,unknown,,
5417,27,2024,2023,4.0,1,,,cell,cell,,
5417,55,2024,2021,4.0,1,,,cell,cell,,
5417,169,2024,2022,3.0,1,,,cell,cell,,
5417,29,2024,2023,7.0,1,,,cell,cell,,
5417,56,2024,2022,3.0,1,,,cell,cell,,
5418,31,2013,2013,4.0,1,,,cell,egg,,
5418,32,2013,2013,4.0,1,,,cell,egg,,
5418,18,2013,2010,6.0,1,,,cell,egg,,
5418,34,2013,2013,2.0,1,,,cell,cell,,
